index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
7ea889bed68af39f34a11eccedab839b,2026-09-01T11:48:10Z,Drought,manque de pluie comores,www.huffingtonpost.fr,fr,0.3,"Reblochon, Kreis... Die Dürre hat sogar Auswirkungen auf die Käseherstellung. Betroffen sind die Käsesorten Reblochon, Cantal und Fourme d’Ambert, wenige Tage nach ähnlichen Ankündigungen für Comté, Beaufort und Abondance.","Reblochon, comté... La sécheresse a même un impact sur la fabrication des fromages","Les fromages reblochon, cantal et fourme d’ambert sont concernés, quelques jours après des annonces similaires pour les comté, beaufort et abondance.","Reblochon, county... The drought even has an impact on cheese making. Reblochon, Cantal and Fourme d’Ambert cheeses are affected, a few days after similar announcements for Comté, Beaufort and Abondance.","Reblochon, comitatus... Siccitas etiam caseum faciens ictum habet. Reblochon, Cantal et Fourme d'Ambert casei affecti sunt, paucis diebus post similes annuntiationes Comté, Beaufort et Abondance.",https://www.huffingtonpost.fr/environnement/article/reblochon-comte-la-secheresse-a-meme-un-impact-sur-la-fabrication-des-fromages_315647.html,https://focus.huffingtonpost.fr/2026/09/01/251/0/4706/2647/1820/1023/75/0/72c8d21_upload-1-nfsxde0ltiny-afp-20190402-only-0385149-v2-highres-francehautesavoie74annecycheesescalledrebl.jpg,,"La sécheresse de cet été, particulièrement marquée en France, a parfois des conséquences que lon naurait pas forcément imaginées. Les fromages reblochon, cantal et fourme dambert bénéficient ainsi du… [+1969 chars]",,2026-09-09 14:47:44+00:00,edo,Comoros,ESAF,Africa
2b63a54f485c6b2069ca1e1dbbbfce2b,2026-09-04T04:02:37Z,Wildfire,feux de brousse france aude puilaurens,www.20minutes.fr,fr,0.3,"„Es ist fast vorbei“… Dieser Vogel mit seinem symbolträchtigen Gesang wird aus unserem Land verschwinden. In Frankreich gibt es nur noch wenige Dutzend Paare von Wachtelkönigen, was zum Aussterben der Art führen wird.",« C’est quasiment fini »… Cet oiseau au chant emblématique va disparaître de notre pays,"Il ne reste plus que quelques dizaines de couples de râle des genêts en France, ce qui conduira à l’extinction de l’espèce","“It’s almost over”… This bird with its emblematic song will disappear from our country. There are only a few dozen pairs of corncrakes left in France, which will lead to the extinction of the species.","""Prope est""... Haec avis cum suo emblematico cantu e patria evanescet. Pauca tantum duodecim paria corncraculorum in Gallia relicta sunt, quae ad speciem exstinctionem pertinent.",https://www.20minutes.fr/planete/rechauffement-climatique/4242602-20260904-quasiment-fini-oiseau-chant-emblematique-va-disparaitre-pays,https://img.20mn.fr/nqHWahxjTsGmuewowORzKSk/1444x920_oiseau-discret-le-rale-des-genets-possede-un-chant-bien-particulier-que-l-on-pouvait-entendre-la-nuit-ses-populations-se-sont-effondrees-et-l-espece-semble-vouee-a-disparaitre,,"Si vous aviez lhabitude de vous promener à la campagne à la nuit tombée, vous avez peut-être déjà entendu ce chant si caractéristique. Oiseau de nuit, le râle des genêts ne chante pas la journée, pré… [+2719 chars]",,2026-09-09 14:47:44+00:00,effis,France,MED,Europe
390d014be5325752c7614509e2edc94b,2026-09-08T09:23:42Z,Drought,sécheresse tchad,www.futura-sciences.com,fr,0.3,"El Niño, Erwärmung oder Sonnenzyklus: Wird sich das Wetter in Frankreich ändern? Was wir wissen. Alle in der Atmosphäre verfügbaren Signale deuten darauf hin, dass die nächsten sechs Monate von häufig regnerischem Wetter und immer noch zu hohen Temperaturen geprägt sein werden. Die Entwicklung des Wetters wird durch das Geschehen in der Atmosphäre bestimmt, aber…","El Niño, réchauffement ou cycle solaire : la météo en France va-t-elle se dérégler ? Ce que l’on sait","Tous les signaux disponibles dans l’atmosphère portent à croire que ces 6 prochains mois seront marqués par une météo souvent pluvieuse, et des températures encore trop élevées. L’évolution de la météo est pilotée par ce qui se passe dans l’atmosphère, mais q…","El Niño, warming or solar cycle: will the weather in France change? What we know. All the signals available in the atmosphere suggest that these next 6 months will be marked by often rainy weather and temperatures that are still too high. The evolution of the weather is driven by what happens in the atmosphere, but…","El Niño, calefactio vel cyclus solaris: tempestas in Gallia mutabitur? Quod scimus. Omnia signa quae in atmosphaera praesto sunt suadent ut hi proximi 6 menses notentur saepe tempestatibus pluviisque et temperaturis quae adhuc nimis alta sunt. Tempestatis evolutio ex iis quae in aere fiunt, sed…",https://www.futura-sciences.com/planete/actualites/super-el-nino-el-nino-rechauffement-cycle-solaire-meteo-france-va-t-elle-deregler-ce-on-sait-137590/,https://cdn8.futura-sciences.com/a1920/images/france%20satellite.jpg,,"El Niño est le grand invité de cette année 2026 : cette phase climatique naturelle, qui se produit en alternance avec La Niña tous les 2 à 7 ans, a un impact majeur sur les conditions météo de quasim… [+5707 chars]",,2026-09-09 14:47:44+00:00,edo,Chad,SAH,Africa
bdacd438dab03c8b7be5d6d96f3743b5,2026-09-03T05:00:14Z,Wildfire,incendie de forêt haute corse france,www.courrierinternational.com,fr,0.3,"Die Katastrophe in Nepal, eine globale Schockwelle. Handeln Sie angesichts des Klimawandels und passen Sie sich an: Jede Woche Tipps aus der ausländischen Presse.","La catastrophe au Népal, une onde de choc mondiale","Agir face au dérèglement climatique et s’adapter : chaque semaine, les pistes de la presse étrangère.","The disaster in Nepal, a global shock wave. Act in the face of climate change and adapt: ​​every week, tips from the foreign press.","Clades in Nepalia, concussa globalis unda. Agit in facie climatis mutationem et aptare: omni septimana, apices ab alieno torculari.",https://www.courrierinternational.com/article/climatiques-la-catastrophe-au-nepal-une-onde-de-choc-mondiale_266115,https://focus.courrierinternational.com/2026/08/29/0/0/3600/2400/1200/630/60/0/b016adc_ftp-1-tj1pgnqs3p6d-select-nepal-climbing-climate-1.jpg,,"Balendra Shah, le Premier ministre népalais, na aucun doute. La coulée de boue qui a dévasté une vallée située à la frontière entre son pays et la région chinoise autonome du Tibet, le 26 août, est d… [+5406 chars]",,2026-09-09 18:50:16+00:00,effis,France,MED,Europe
65c1a38d41d806edf4d7c0dabaf486f3,2026-09-06T06:00:00Z,Heat Wave,canicule saint cergue,www.lavenir.net,fr,0.3,"Wird die Sommerdürre die Pilzsaison gefährden? „Ich bin ziemlich pessimistisch.“ Durch die Sommertrockenheit wurde ein großer Teil des Myzels im Boden stark abgebaut oder sogar zerstört. Und auch wenn der Regen zurückgekehrt ist, könnte er Auswirkungen auf das Wachstum in den Wäldern und Wiesen haben. ...",La sécheresse de l’été va-t-elle compromettre la saison des champignons ? “Je suis assez pessimiste”,"La sécheresse de l'été a fortement dégradé ou même détruit une bonne partie du mycélium dans les sols. Et même si la pluie a fait son retour, cela pourrait avoir un impact sur la quantité qui pousseront dans les bois et les prairies. ...","Will the summer drought compromise the mushroom season? “I’m quite pessimistic.” The summer drought greatly degraded or even destroyed a large part of the mycelium in the soil. And even though the rain has returned, it could have an impact on how much will grow in the woods and meadows. ...","Aestas siccitate tempusne boletum componet? ""Satis pessimisticus sum."" Siccitas aestas multum dehonestavit vel etiam magnam mycelii partem in solo delevit. Et quamvis redeat pluvia, possit attingere quantum in silvis et pratis crescet. ...",https://www.lavenir.net/actu/environnement/2026/09/06/la-secheresse-de-lete-va-t-elle-compromettre-la-saison-des-champignons-je-suis-assez-pessimiste-ZKWCEZSP75ASFEC4A73OBPQEAU/,https://www.lavenir.net/resizer/v2/7MBCOMDTC5ETVG4RWWDYSNEPPE.jpg?auth=843a19a0fe9a105df27bd9d9c1e3e5c8861c17be76ed21bdb1662fa4032c43c0&width=1200&height=630&quality=85&focal=549%2C367,,"Il n'empêche que pour l'il averti de Bernard Clesse, les choses se présentent mal.
Lors d'une récente rencontre mycologique organisée à Neufchhateau, à l'exception de quelques endroits plus humides … [+2334 chars]",,2026-09-09 18:50:16+00:00,wmo,Switzerland,WCE,Europe
718268cae1c9f2844f4515fa9c98a8af,2026-09-07T11:56:00Z,Storm,"onde de tempête dans le comté d'Inverness, Mabou et nord",www.ledauphine.com,fr,0.3,"Landwirtschaft. Ein historisch niedriges Niveau: Was können wir für die Ernte 2026 erwarten? Nach offiziellen Schätzungen würde die Weinproduktion weniger als 34 Millionen Hektoliter betragen, was einem Rückgang von 6 % gegenüber der kleinen Ernte im Jahr 2025 entspricht.",Agriculture. Un niveau historiquement bas : à quoi faut-il s'attendre pour la vendange 2026 ?,"La production viticole s’élèverait à moins de 34 millions d’hectolitres, en baisse de 6 % par rapport à la petite récolte 2025, selon des estimations officielles.","Agriculture. A historically low level: what should we expect for the 2026 harvest? Wine production would amount to less than 34 million hectoliters, down 6% compared to the small 2025 harvest, according to official estimates.","Rei Rusticae Scriptores. Historice humilis gradus: quid expectandum est pro 2026 messis? Vinum productio ad minus quam 34 miliones hectoliterrum, descendit 6% ad messem parvam 2025 comparatam, secundum aestimationes officiales.",https://www.ledauphine.com/economie/2026/09/07/un-niveau-historiquement-bas-a-quoi-faut-il-s-attendre-pour-la-vendange-2026,https://cdn-s-www.ledauphine.com/images/7AAA0137-7E39-491B-AF6F-CD6DBBFB19D3/FB1200/photo-1788782026.jpg,,"Recul des surfaces cultivées et, surtout, impact de la sécheresse et des canicules à répétition : la vendange en France devrait de nouveau reculer en 2026, à un niveau historiquement bas, avec cepend… [+4210 chars]",,2026-09-09 22:44:50+00:00,wmo,Canada,NEN,North-America
52dc75284e2b3d7c48973c6a6daf3a49,2026-09-08T04:15:04Z,Wildfire,feux de brousse au Liban majdel baana n.a.,france3-regions.franceinfo.fr,fr,0.3,"Hitzewellen, Dürre, Waldbrände: Sollten wir die Eröffnung der Jagd verschieben? Stellen Sie alle Ihre Fragen vor unserer Debatte. Die Jagdzeit beginnt am 13. September in Isère, Savoie und Haute-Savoie. Aber sollten wir diesen Termin nach einem sengenden Sommer, der die Tierwelt geschwächt hat, verschieben? Stellen Sie Ihre Fragen an den Co-Vorsitzenden der Animalist Party und den Generalsekretär der F…","Canicules, sécheresse, feux de forêt : faut-il retarder l'ouverture de la chasse ? Posez toutes vos questions avant notre débat","La période de la chasse reprend le 13 septembre en Isère, Savoie et Haute-Savoie. Mais après un été caniculaire ayant affaibli la faune, faut-il repousser cette date ? Posez vos questions à la co-présidente du Parti animaliste et au secrétaire général de la F…","Heatwaves, drought, forest fires: should we delay the opening of the hunt? Ask all your questions before our debate. The hunting period resumes on September 13 in Isère, Savoie and Haute-Savoie. But after a scorching summer that weakened wildlife, should we push back this date? Ask your questions to the co-president of the Animalist Party and the secretary general of the F…","Heatwaves, sitis, silvae: num ostium venationis moramur? Quaere omnia tua quaesita ante nostram disceptationem. Venatio tempus repetit die 13 Septembris in Isère, Savoie et Haute-Savoie. Sed post incalescentem aestatem, quae truculenter infirmata est, hunc diem repellemus? Interrogationes tuas rogas de Co-praeside Factionis Animalistae et a secretario generali F…",https://france3-regions.franceinfo.fr/auvergne-rhone-alpes/isere/canicules-secheresse-feux-de-foret-faut-il-retarder-l-ouverture-de-la-chasse-posez-toutes-vos-questions-avant-notre-debat-3412892.html,https://france3-regions.franceinfo.fr/image/ObUd5kHDmOqNlffF-cvYK5Vgetg/930x620/regions/2026/09/07/6a9ebfba91e6f051022766.jpg,,"La période de la chasse reprend le 13 septembre en Isère, Savoie et Haute-Savoie. Mais après un été caniculaire ayant affaibli la faune, faut-il repousser cette date ? Posez vos questions à la co-pré… [+1563 chars]",,2026-09-09 22:44:50+00:00,effis,Lebanon,MED,Asia
6a0e9d5bc2165cbbdeec93616a6d2e7f,2026-09-06T08:07:14Z,Heat Wave,canicule france,www.nouvelobs.com,fr,0.7,"Hitzewelle: Sechs Departements im Süden und Südosten in Alarmstufe Orange. Laut Météo-France wurden am 5. September „für den Monat September nie zuvor erreichte Werte verzeichnet“. 36,3°C in Avignon und bis zu 39,4°C in Perpignan.",Canicule : six départements du sud et sud-est en vigilance orange,"« Des valeurs encore jamais atteintes pour un mois de septembre ont été très fréquemment enregistrées » le 5 septembre, selon Météo-France. Comme 36.3°C à Avignon et jusque 39.4°C à Perpignan.","Heatwave: six departments in the south and southeast on orange alert. “Values ​​never before reached for the month of September were very frequently recorded” on September 5, according to Météo-France. Like 36.3°C in Avignon and up to 39.4°C in Perpignan.","Heatwave: sex departments in meridiem et meridiem in aurantiaco intenti. ""Valores numquam ante mensem Septembrem pervenerunt"" creberrime expositae sunt die 5 Septembris, secundum Météo-Galliam. Amo 36.3°C in Avinione usque ad 39.4°C in Perpiniano.",https://www.nouvelobs.com/societe/20260906.OBS117974/canicule-six-departements-du-sud-et-sud-est-en-vigilance-orange.html,https://focus.nouvelobs.com/2026/08/06/1/0/8192/5461/1200/800/0/0/70f68c4_upload-1-0eedqgxynjmf-000-c43r32c.jpg,,"Photo illustrant la sécheresse de la Drôme en août 2026.  ALEX MARTIN / AFP
Six départements du sud et sud-est de la France sont placés en vigilance orange ce dimanche par Météo-France, qui prévient… [+1930 chars]",,2026-09-09 22:44:50+00:00,wmo,France,WCE,Europe
2206f695b3b8e111b9cee3423b3a12c3,2026-09-06T08:15:00Z,Heat Wave,canicule france,www.lesnumeriques.com,fr,0.7,"News: „Beispiellose Episode für den Monat September“: Die Hitzewelle wird in Frankreich bis Montag andauern. Die Hitzewelle hält an und wird in Frankreich bis Montag andauern. An diesem Sonntag, dem 6. September, sind sechs Departements mit Ardèche, Aude, Drôme, Gard, Hérault und Vaucluse immer noch in der Hitzewarnung Orange. Météo-France spricht…","Actualité : ""Épisode inédit pour le mois de septembre"" : la vague de chaleur s'étendra jusqu'à lundi sur la France","La vague de chaleur se poursuit et continuera jusqu'à lundi sur la France. Ce dimanche 6 septembre, ce sont six départements qui sont toujours en vigilance orange canicule avec l'Ardèche, l'Aude, la Drôme, le Gard, l'Hérault et le Vaucluse. Météo-France parle…","News: “Unprecedented episode for the month of September”: the heat wave will extend until Monday in France. The heat wave continues and will continue until Monday in France. This Sunday, September 6, six departments are still on heatwave orange alert with Ardèche, Aude, Drôme, Gard, Hérault and Vaucluse. Météo-France speaks…","News: ""Res inopinatus ad mensem Septembrem"": fluctus aestus usque ad Lunae in Franciam extendet. Calor fluctus perseverat et usque ad Lunae in Gallia permanebit. Hoc Dominica, VI Septembris, sex partes adhuc in aurantiaco aurantiaco intenti sunt Ardèche, Aude, Drome, Gard, Hérault et Vaucluse. Météo-Gallia loquitur…",https://www.lesnumeriques.com/societe-numerique/episode-inedit-pour-le-mois-de-septembre-la-vague-de-chaleur-s-etendra-jusqu-a-lundi-sur-la-france-n261419.html,https://cdn.lesnumeriques.com/optim/news/26/261419/9c674de3-episode-inedit-pour-le-mois-de-septembre-la-vague-de-chaleur-s-etendra-jusqu-a-lundi-sur-la-france__1200_678__574-0-5028-2338.jpg,,"Mais pour en revenir à aujourd'hui, ce dimanche 6 septembre, le pic concerne surtout le Sud-Ouest et l'Occitanie. Météo-France attend plus de 38 degrés le long du Tarn ou de la Garonne, dans sa parti… [+3768 chars]",,2026-09-09 22:44:50+00:00,wmo,France,WCE,Europe
f0398f82d09a4b04a6afa50e95737600,2026-09-07T16:00:00Z,Heat Wave,canicule france,www.futura-sciences.com,fr,0.7,"Dieses Jahr weniger Mücken in Frankreich: Ist die Hitzewelle dafür verantwortlich? Wenig Stiche, wenig Summen: Der Sommer 2026 wird in Frankreich von einem deutlichen Rückgang der Mücken gekennzeichnet sein. Die Ursache ist weniger die Hitze selbst als vielmehr das, was sie verursacht, nämlich das Verschwinden von stehendem Wasser. Eine Ruhepause, die angemessen ist...",Moins de moustiques cette année en France : la canicule est-elle responsable ?,"Peu de piqûres, peu de bourdonnements : l'été 2026 se distingue par une raréfaction notable des moustiques en France. La cause tient moins à la chaleur elle-même qu'à ce qu'elle provoque, à savoir la disparition des eaux stagnantes. Un répit dont il convient …","Fewer mosquitoes this year in France: is the heatwave responsible? Few bites, few buzzes: summer 2026 will be marked by a notable decline in mosquitoes in France. The cause is less the heat itself than what it causes, namely the disappearance of stagnant water. A respite that is appropriate...","Culices hoc anno in Gallia pauciores: estne author heatwave? Pauci morsus, pauci stridores: aestas 2026 notabili declinatione in culicibus in Gallia notabitur. Causa autem minor est ipse calor quam id quod facit, scilicet ablatione aquae stagnantis. Diuturnitas id decet...",https://www.futura-sciences.com/planete/questions-reponses/moustique-moins-moustiques-cette-annee-france-canicule-elle-responsable-k2m6-26029/,https://cdn8.futura-sciences.com/a1920/images/moustiques-canicule-.png,,"La canicule qui s'est installée sur la France depuis le début de l'été produit un effet secondaire inattendu. Les moustiques se font nettement plus rares, et leurs piqûres avec eux. Ce phénomène s'ex… [+5414 chars]",,2026-09-09 22:44:50+00:00,wmo,France,WCE,Europe
17ce561e489f11da5bd9c74692ae6e2e,2026-09-04T08:24:58Z,Wildfire,feux de brousse liban el charkiyé n.a.,www.20minutes.fr,fr,0.3,"Dürre: Hier sind die wichtigsten Maßnahmen des Milliardenplans für Landwirte. Landwirtschaftsministerin Annie Genevard kündigte am Freitag einen umfangreichen Hilfsplan an, der die Insolvenzen von landwirtschaftlichen Betrieben begrenzen soll, die von Dürre und Hitzewellen betroffen sind.",Sécheresse : Voici les principales mesures du plan à un milliard d’euros pour les agriculteurs,"La ministre de l’Agriculture, Annie Genevard, a annoncé ce vendredi un vaste plan de soutien censé limiter les faillites des fermes frappées par la sécheresse et les canicules","Drought: Here are the main measures of the billion-euro plan for farmers. The Minister of Agriculture, Annie Genevard, announced this Friday a vast support plan intended to limit the bankruptcies of farms hit by drought and heatwaves.",Siccitas: Praecipua mensurae consilium agricolae miliardis euronum sunt. Minister Agriculturae Annie Genevard hoc Veneris die magnum consilium subsidii nuntiavit destinatum ad circumscriptiones agrorum siccitatis et aestuum hitum finiendas.,https://www.20minutes.fr/planete/secheresse/4242732-20260904-secheresse-voici-principales-mesures-plan-milliard-euros-agriculteurs,https://img.20mn.fr/Cqp2BZhDSvmYpHZganAEFSk/1444x920_un-champ-de-la-dombes-presentant-un-sol-tres-sec-l-ete-2025-s-annonce-plus-sec-que-la-normale-le-nombre-d-ordonnances-de-restriction-de-l-eau-augmente-au-26-juin-8-departements-dont-l-ain-etaient-en-etat-d-alerte-renforcee-impliquant-des-restrictions-d-eau-temporaires-a-des-fins-agricoles-france-ain-villard-les-dombes-29-juin-2025-konradk-konrad-018-credit-konrad-k-sipa-2506291609,,"Elle a annoncé un plan « de plus dun milliard deuros ». En amont dun déplacement à la foire de Châlons ce vendredi matin, la ministre de lAgriculture a tenté de répondre aux vives inquiétudes des agr… [+4269 chars]",,2026-09-10 14:37:30+00:00,effis,Lebanon,MED,Asia
62bf269e5a3aa7de9eb476fa8131716e,2026-09-09T09:13:48Z,Heat Wave,canicule windsor leamington comté d'essex,www.presse-citron.net,fr,0.3,"Rissige Häuser: 20 Millionen Franzosen riskieren, dass ihre Häuser aufgrund der zunehmenden Schrumpfung des Lehms einstürzen. Für die Betroffenen ein sehr besorgniserregendes Phänomen.",Maisons fissurées : 20 millions de Français risquent de voir leur logement s’effondrer à cause du retrait gonflement des argiles,Un phénomène très inquiétant pour les personnes concernées.,Cracked houses: 20 million French people risk seeing their homes collapse due to the swelling shrinkage of the clays. A very worrying phenomenon for those affected.,Domuum finditur: XX decies centena millia Gallorum hominum periculum videntes domos suas collabentes ob tumorem fosilium DECREMENTUM. phaenomenon valde vexatum pro iis afficitur.,https://www.presse-citron.net/maisons-fissurees-20-millions-de-francais-risquent-de-voir-leur-logement-seffondrer-a-cause-du-retrait-gonflement-des-argiles/,https://www.presse-citron.net/app/uploads/2025/06/maison-fissure-1600x900.jpg,,Cest un problème quil ne faut surtout pas prendre à la légère et qui pourrait venir pourrir la vie des propriétaires et des professionnels de limmobilier. Les fissures présentes sur les façades des b… [+3772 chars],,2026-09-10 14:37:30+00:00,wmo,Canada,NEN,North-America
04cd1dfb0d5a1f447c066aabd75b9d9b,2026-09-02T05:42:57Z,Drought,sécheresse guyane française,www.20minutes.fr,fr,0.3,"„Ich habe den Tod gesehen“ … Eine gewählte Funktionärin und ihre Begleiterin wurden nach dem OL-Spiel gewaltsam angegriffen. Meriem Bouchedda, gewählt in Rillieux-la-Pape, wurde am vergangenen Samstag Opfer eines rassistischen Angriffs im Groupama-Stadion. Nach dem OL-Spiel gegen Le Havre erzählte sie „20 Minutes“ die Geschichte „dieses Albtraums“.",« J’ai vu la mort »… Une élue et son compagnon violemment agressés après le match de l’OL,"Meriem Bouchedda, élue à Rillieux-la-Pape, a été victime d’une agression à caractère raciste samedi dernier au Groupama Stadium, après le match de l’OL contre Le Havre, elle a confié à « 20 Minutes » le récit de « ce cauchemar »","“I saw death”… An elected official and her companion violently attacked after the OL match. Meriem Bouchedda, elected in Rillieux-la-Pape, was the victim of a racist attack last Saturday at Groupama Stadium, after the OL match against Le Havre, she told “20 Minutes” the story of “this nightmare”","""Vidi mortem""... Electus officialis et socius eius post OL compositus violenter impugnaverunt. Meriem Bouchedda, in Rillieux-la-Pape electa, victima racist oppugnationis proximae Saturni in Stadium Groupama, post OL certamen contra Le Havre, ""20 Minuta"" narravit fabulam ""hoc visio nocturna"".",https://www.20minutes.fr/societe/4242168-20260902-vu-mort-elue-compagnon-violemment-agresses-apres-match-ol,https://img.20mn.fr/KpxGqZtsSjKv4B141hLZZyk/1444x920_meriem-bouchedda-21-ans-etudiante-en-droit-et-elue-a-la-ville-de-rillieux-la-pape-a-ete-victime-avec-son-conjoint-d-une-violente-agression-raciste-samedi-soir-apres-le-match-de-l-ol-contre-le-havre,,"Ils étaient des supporteurs de lOlympique lyonnais « depuis très longtemps ». « Aujourdhui, je ne sais pas si je retournerai un jour au stade », lâche Meriem Bouchedda, 21 ans, le regard dans le vide… [+7685 chars]",,2026-09-10 18:40:37+00:00,edo,French Guiana,NSA,South-America
637027cc48d1f1348771d6eff8129cf3,2026-09-02T19:21:06Z,Wildfire,feux de brousse en France,www.huffingtonpost.fr,fr,0.3,"Azemylia, Finalistin von „Drag Race France“, erklärt sich nach Blackface-Vorwürfen. Die Drag Queen, die auf dem letzten Platz der France 2-Show ankam, kehrte zu alten Fotos von ihr zurück, die während der Übertragung Kritik hervorriefen.","Finaliste de « Drag Race France », Azemylia s’explique après des accusations de blackface",La drag queen arrivée dans le carré final de l’émission de France 2 est revenue sur d’anciennes photos d’elle qui lui ont attiré des critiques lors de la diffusion.,"Finalist of “Drag Race France”, Azemylia explains herself after accusations of blackface. The drag queen who arrived in the final square of the France 2 show returned to old photos of her which drew criticism during the broadcast.","Finalista ""Drag Race Gallia"", Azemylia se explicat post accusationes nigrae faciei. Regina trahens quae in ultimo Franciae quadrato advenit 2 spectaculum rediit ad imagines antiquas eius quae reprehensionem pervulgavit.",https://www.huffingtonpost.fr/medias/article/finaliste-de-drag-race-france-azemylia-s-explique-apres-des-accusations-de-blackface_316802.html,https://focus.huffingtonpost.fr/2026/09/02/38/76/1775/998/1820/1023/75/0/90aba12_upload-1-sldwzqaga9ua-screenshot-2026-09-02-21-15-37.png,,"Les attaques lont « profondément blessée ». La drag queen Azemylia, arrivée en finale de la dernière saison de Drag Race France, est revenue sur les accusations de blackface dont elle a fait lobjet «… [+4281 chars]",,2026-09-10 18:40:37+00:00,effis,France,WCE,Europe
36574dc8dd96ef142e30cb6e267f2582,2026-09-03T17:02:02Z,Wildfire,feux de brousse france hérault saint félix de l'héras,www.journaldugeek.com,fr,0.3,"Marvel’s Wolverine: alles, was wir bisher wissen (Informationen, Ankündigungen, Veröffentlichungsdatum, Orte, Charaktere usw.). Erfahren Sie jetzt alle Informationen zum nächsten Marvel's Wolverine-Spiel von Insomniac Games auf PS5.","Marvel’s Wolverine : tout ce que l’on sait à ce jour (infos, annonces, date de sortie, lieux, personnages…)",Découvrez dès maintenant toutes les informations au sujet du prochain jeu Marvel's Wolverine d'Insomniac Games sur PS5.,"Marvel’s Wolverine: everything we know to date (information, announcements, release date, locations, characters, etc.). Find out now all the information about the next Marvel's Wolverine game from Insomniac Games on PS5.","Mirabilis Wolverine: omnia novimus date (information, nuntia, date emissio, loca, ingenia, etc.). Nunc reperi omnia informationes de ludo proximo mirandi Wolverini ab Ludis Insomniac in PS5.",https://www.journaldugeek.com/2026/09/03/marvels-wolverine-tout-ce-que-lon-sait-a-ce-jour-infos-annonces-date-de-sortie-lieux-personnages/,https://www.journaldugeek.com/app/uploads/2026/04/dossier-wolverine-v2-1600x900.jpg,,"Découvrez dès maintenant toutes les informations au sujet du prochain jeu Marvel’s Wolverine d’Insomniac Games sur PS5.Annoncé lors du PlayStation Showcase de septembre 2021, Marvels Wolverine sera l… [+18291 chars]",,2026-09-10 18:40:37+00:00,effis,France,MED,Europe
50759210ab1fe38b536e26874842137c,2026-09-04T19:04:05Z,Storm,onde de tempête sur les côtes nord-ouest de madagascar.,www.dhnet.be,fr,0.3,Die belgische Komikerin Florence Mendez bereitet eine Beschwerde in Frankreich vor! Sie greift zwei rechtsextreme Influencer an. ...,L'humoriste belge Florence Mendez prépare une plainte en France!,Elle s'attaque à deux influenceurs d'extrême droite. ...,Belgian comedian Florence Mendez is preparing a complaint in France!. She attacks two far-right influencers. ...,Florentinus Mendez comoedus Belga querelam in Gallia parat. Duos longe influxus dextras aggreditur. ...,https://www.dhnet.be/actu/faits/2026/09/04/lhumoriste-belge-florence-mendez-prepare-une-plainte-en-france-NGMQU6WLE5AQ7JPWHDAW7B26A4/,https://www.dhnet.be/resizer/v2/CROX7JBLNVHI3FZJSUSKMKM3HA.jpg?auth=dce076123af9bbafd7d859bd0551fd7a8bc442ca5050ac4be69318348e12f861&width=1200&height=630&quality=85&focal=2500%2C1667,,"L'humoriste belge Florence Mendez sera placée sous protection policière pour son spectacle à Visé ce vendrediHumoriste engagée, la Belge intervient régulièrement dans La Dernière, l'émission de Guill… [+1335 chars]",,2026-09-10 18:40:37+00:00,wmo,Madagascar,MDG,Africa
807502df9511c4d72028a64892d83141,2026-09-05T07:27:13Z,Wildfire,feux de brousse en tunisie,www.franceinfo.fr,fr,0.3,„Three Farewells“: ein Anti-Melodrama von unendlicher Zartheit. In Les Experts Cinéma diskutieren Thierry Fiorile und Matteu Maestracci diese Woche über die Filme „Trois adieux“ von Isabel Coixet und „The Last Patient“ von Rémi Bassaler.,"""Trois adieux"" : un anti-mélo d'une infinie délicatesse","Dans Les Experts Cinéma cette semaine, Thierry Fiorile et Matteu Maestracci évoquent les films ""Trois adieux"" d'Isabel Coixet et ""La Dernière patiente"" de Rémi Bassaler.","“Three Farewells”: an anti-melodrama of infinite delicacy. In Les Experts Cinéma this week, Thierry Fiorile and Matteu Maestracci discuss the films “Trois adieux” by Isabel Coixet and “The Last Patient” by Rémi Bassaler.","""Tria Vale"": anti-melodrama infinitae deliciae. In Les Experts Cinéma hac septimana, Thierry Fiorile et Matteu Maestracci de pelliculis ""Trois adieux"" ab Isabella Coixet et ""The Last Patient"" by Rémi Bassaler disputant.",https://www.franceinfo.fr/replay-radio/les-experts-cinema/trois-adieux-un-anti-melo-d-une-infinie-delicatesse_8148557.html,https://www.franceinfo.fr/pictures/kjDMvVVshg44vKyFUsk0xcHA4lM/144x86:1061x603/1500x843/2026/09/03/6a9968d34d5ee472367208.jpg,,"Dans Les Experts Cinéma cette semaine, Thierry Fiorile et Matteu Maestracci évoquent les films ""Trois adieux"" d'Isabel Coixet et ""La Dernière patiente"" de Rémi Bassaler.
Isabel Coixet est une réalis… [+2464 chars]",,2026-09-10 18:40:37+00:00,effis,Tunisia,MED,Africa
